participant,presentationnum,verb,condition,item,targword,question,yesno,list,version,index,word,wordlabel,phonelength,duration,silence,durasil,begin,meanpit,maxpitch,maxPitTime,minpitch,minPitTime,firstpitch,secondpitch,thirdpitch,fourthpitch,meanIntensity,maxIntensity
A34SCRE20A7XV5,78,ItemSandy,YesControl,Pull,ISSANDYPULLINGTORI,yes,ListC,VersionC,nonrhyming,3,IS,IS,2,0.150,0,0.150,1.95804988662,104.394,108.23,0.024,96.90,0.103,107.832,105.943,98.727,--undefined--,76.806,81.120
A34SCRE20A7XV5,78,ItemSandy,YesControl,Pull,ISSANDYPULLINGTORI,yes,ListC,VersionC,nonrhyming,3,PULLING,PULLING,5,0.399,0,0.399,2.10770975057,99.626,115.77,0.113,89.42,0.399,--undefined--,103.116,100.477,95.577,73.619,83.071
A34SCRE20A7XV5,78,ItemSandy,YesControl,Pull,ISSANDYPULLINGTORI,yes,ListC,VersionC,nonrhyming,3,TORI,TORI,4,0.529,0,0.529,2.50680272109,103.964,140.51,0.294,76.58,0.274,102.456,92.829,119.922,123.515,68.395,86.483
A34SCRE20A7XV5,78,ItemSandy,YesControl,Pull,ISSANDYPULLINGTORI,yes,ListC,VersionC,nonrhyming,3,sp,sp,0,0.718,0,0.718,3.03560090703,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,8.452,40.763
A34SCRE20A7XV5,82,ItemBonnie,YesControl,Kick,ISBONNIEKICKINGLAURIE,yes,ListC,VersionC,nonrhyming,3,sp,sp,1,0.728,0,0.728,0.0124716553288,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,7.776,21.706
A34SCRE20A7XV5,82,ItemBonnie,YesControl,Kick,ISBONNIEKICKINGLAURIE,yes,ListC,VersionC,nonrhyming,3,YES,YES,3,0.609,0,0.609,0.740816326531,105.691,130.25,0.148,77.62,0.273,125.834,102.069,83.243,--undefined--,65.618,84.848
A34SCRE20A7XV5,82,ItemBonnie,YesControl,Kick,ISBONNIEKICKINGLAURIE,yes,ListC,VersionC,nonrhyming,3,sp,sp,1,0.060,0,0.060,1.34943310658,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,23.400,29.809
A34SCRE20A7XV5,82,ItemBonnie,YesControl,Kick,ISBONNIEKICKINGLAURIE,yes,ListC,VersionC,nonrhyming,3,BONNIE,BONNIE,4,0.459,0,0.459,1.40929705215,107.777,126.57,0.133,94.46,0.158,--undefined--,105.627,108.281,109.182,66.195,83.490
A34SCRE20A7XV5,82,ItemBonnie,YesControl,Kick,ISBONNIEKICKINGLAURIE,yes,ListC,VersionC,nonrhyming,3,IS,IS,2,0.160,0,0.160,1.86825396825,105.174,109.77,0.002,100.80,0.117,109.248,105.254,101.869,101.354,76.284,81.787
A34SCRE20A7XV5,82,ItemBonnie,YesControl,Kick,ISBONNIEKICKINGLAURIE,yes,ListC,VersionC,nonrhyming,3,KICKING,KICKING,5,0.419,0,0.419,2.02789115646,108.291,126.17,0.126,101.19,0.194,--undefined--,112.912,108.194,104.354,70.532,82.905
A34SCRE20A7XV5,82,ItemBonnie,YesControl,Kick,ISBONNIEKICKINGLAURIE,yes,ListC,VersionC,nonrhyming,3,LAURIE,LAURIE,4,0.599,0,0.599,2.44693877551,90.420,102.81,0,75.35,0.325,98.522,84.313,75.904,--undefined--,64.928,82.961
A34SCRE20A7XV5,82,ItemBonnie,YesControl,Kick,ISBONNIEKICKINGLAURIE,yes,ListC,VersionC,nonrhyming,3,sp,sp,0,0.289,0,0.289,3.04557823129,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,14.874,37.287
A34SCRE20A7XV5,84,ItemBonnie,Patient,Kick,ISBONNIEKICKINGANDY,no,ListC,VersionC,nonrhyming,2,sp,sp,1,1.107,0,1.107,0.0124716553288,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,7.380,41.680
A34SCRE20A7XV5,84,ItemBonnie,Patient,Kick,ISBONNIEKICKINGANDY,no,ListC,VersionC,nonrhyming,2,NO,NO,2,0.529,0,0.529,1.11995464853,112.007,244.89,0.011,88.35,0.501,144.859,117.612,94.328,94.800,77.855,85.628
A34SCRE20A7XV5,84,ItemBonnie,Patient,Kick,ISBONNIEKICKINGANDY,no,ListC,VersionC,nonrhyming,2,sp,sp,1,0.060,0,0.060,1.64875283447,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,36.538,44.768
A34SCRE20A7XV5,84,ItemBonnie,Patient,Kick,ISBONNIEKICKINGANDY,no,ListC,VersionC,nonrhyming,2,BONNIE,BONNIE,4,0.409,0,0.409,1.70861678005,111.989,120.15,0.277,79.47,0.141,98.990,102.835,117.117,116.615,74.843,84.992
A34SCRE20A7XV5,84,ItemBonnie,Patient,Kick,ISBONNIEKICKINGANDY,no,ListC,VersionC,nonrhyming,2,IS,IS,2,0.140,0,0.140,2.11768707483,102.555,112.93,0,96.58,0.092,110.305,103.034,97.472,97.920,79.189,82.168
A34SCRE20A7XV5,84,ItemBonnie,Patient,Kick,ISBONNIEKICKINGANDY,no,ListC,VersionC,nonrhyming,2,sp,sp,1,0.020,0,0.020,2.25736961451,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,66.172,67.500
A34SCRE20A7XV5,84,ItemBonnie,Patient,Kick,ISBONNIEKICKINGANDY,no,ListC,VersionC,nonrhyming,2,KICKING,KICKING,5,0.379,0,0.379,2.27732426304,99.899,126.08,0.109,89.48,0.356,96.292,108.660,98.171,92.280,71.754,83.017
A34SCRE20A7XV5,84,ItemBonnie,Patient,Kick,ISBONNIEKICKINGANDY,no,ListC,VersionC,nonrhyming,2,LAURIE,LAURIE,4,0.589,0,0.589,2.65646258503,97.198,107.43,0.159,77.63,0.325,97.224,100.837,81.947,--undefined--,69.161,83.882
A34SCRE20A7XV5,84,ItemBonnie,Patient,Kick,ISBONNIEKICKINGANDY,no,ListC,VersionC,nonrhyming,2,sp,sp,0,0.369,0,0.369,3.24512471655,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,13.084,26.196
A34SCRE20A7XV5,8,ItemBilly,Verb,Kiss,ISBILLYPOKINGANDY,no,ListC,VersionC,nonrhyming,1,sp,sp,1,0.738,0,0.738,0.0124716553288,141.095,141.10,0.738,141.10,0.738,--undefined--,--undefined--,--undefined--,141.095,7.796,53.998
A34SCRE20A7XV5,8,ItemBilly,Verb,Kiss,ISBILLYPOKINGANDY,no,ListC,VersionC,nonrhyming,1,NO,NO,2,0.579,0,0.579,0.750793650794,100.049,141.10,0.004,75.74,0.477,120.532,103.476,84.821,77.037,72.395,84.102
A34SCRE20A7XV5,8,ItemBilly,Verb,Kiss,ISBILLYPOKINGANDY,no,ListC,VersionC,nonrhyming,1,sp,sp,1,0.120,0,0.120,1.32947845805,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,18.752,27.383
A34SCRE20A7XV5,8,ItemBilly,Verb,Kiss,ISBILLYPOKINGANDY,no,ListC,VersionC,nonrhyming,1,BILLY,BILLY,4,0.489,0,0.489,1.44920634921,109.131,117.88,0.236,93.99,0.144,95.082,107.386,113.081,111.759,68.991,83.225
A34SCRE20A7XV5,8,ItemBilly,Verb,Kiss,ISBILLYPOKINGANDY,no,ListC,VersionC,nonrhyming,1,IS,IS,2,0.140,0,0.140,1.9380952381,95.293,98.99,0,90.23,0.111,96.505,96.607,94.939,90.703,74.378,78.501
A34SCRE20A7XV5,8,ItemBilly,Verb,Kiss,ISBILLYPOKINGANDY,no,ListC,VersionC,nonrhyming,1,sp,sp,1,0.030,0,0.030,2.07777777778,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,62.298,65.473
A34SCRE20A7XV5,8,ItemBilly,Verb,Kiss,ISBILLYPOKINGANDY,no,ListC,VersionC,nonrhyming,1,KISSING,KISSING,5,0.469,0,0.469,2.10770975057,107.692,140.43,0.140,83.36,0.453,87.707,117.763,121.147,93.068,72.099,83.308
A34SCRE20A7XV5,8,ItemBilly,Verb,Kiss,ISBILLYPOKINGANDY,no,ListC,VersionC,nonrhyming,1,ANDY,ANDY,4,0.529,0,0.529,2.57664399093,83.188,89.04,0.094,75.95,0.388,86.081,83.305,80.205,82.424,66.674,75.017
A34SCRE20A7XV5,8,ItemBilly,Verb,Kiss,ISBILLYPOKINGANDY,no,ListC,VersionC,nonrhyming,1,sp,sp,0,0.559,0,0.559,3.10544217687,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,11.351,41.019
A39XIZ5W9648UH,11,ItemBonnie,YesControl,Kick,ISBONNIEKICKINGLAURIE,yes,ListC,VersionC,nonrhyming,1,sp,sp,1,0.529,0,0.529,0.0124716553288,120.590,124.29,0.008,115.85,0.023,119.335,121.532,--undefined--,--undefined--,42.407,59.578
A39XIZ5W9648UH,11,ItemBonnie,YesControl,Kick,ISBONNIEKICKINGLAURIE,yes,ListC,VersionC,nonrhyming,1,YES,YES,3,0.309,0,0.309,0.54126984127,201.380,245.25,0.039,187.91,0.182,231.741,194.865,191.130,195.670,69.927,82.866
A39XIZ5W9648UH,11,ItemBonnie,YesControl,Kick,ISBONNIEKICKINGLAURIE,yes,ListC,VersionC,nonrhyming,1,sp,sp,1,0.668,0,0.668,0.850566893424,301.994,306.55,0.350,298.66,0.330,--undefined--,298.870,303.404,--undefined--,52.087,74.663
A39XIZ5W9648UH,11,ItemBonnie,YesControl,Kick,ISBONNIEKICKINGLAURIE,yes,ListC,VersionC,nonrhyming,1,BONNIE,BONNIE,4,0.379,0,0.379,1.51904761905,262.209,295.38,0.273,233.76,0.089,239.477,241.567,285.143,274.258,78.560,85.025
A39XIZ5W9648UH,11,ItemBonnie,YesControl,Kick,ISBONNIEKICKINGLAURIE,yes,ListC,VersionC,nonrhyming,1,IS,IS,2,0.100,0,0.100,1.89818594104,195.632,197.50,0.076,192.40,0.022,192.616,196.036,196.239,195.538,78.101,80.937
A39XIZ5W9648UH,11,ItemBonnie,YesControl,Kick,ISBONNIEKICKINGLAURIE,yes,ListC,VersionC,nonrhyming,1,sp,sp,1,0.100,0,0.100,1.99795918367,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,63.781,75.100
A39XIZ5W9648UH,11,ItemBonnie,YesControl,Kick,ISBONNIEKICKINGLAURIE,yes,ListC,VersionC,nonrhyming,1,KICKING,KICKING,5,0.529,0,0.529,2.0977324263,252.577,278.01,0.518,226.73,0.145,242.784,244.803,249.454,263.673,74.530,86.315
A39XIZ5W9648UH,11,ItemBonnie,YesControl,Kick,ISBONNIEKICKINGLAURIE,yes,ListC,VersionC,nonrhyming,1,sp,sp,1,0.070,0,0.070,2.62653061224,266.171,269.69,0,265.17,0.004,266.171,--undefined--,--undefined--,--undefined--,56.170,62.196
A39XIZ5W9648UH,11,ItemBonnie,YesControl,Kick,ISBONNIEKICKINGLAURIE,yes,ListC,VersionC,nonrhyming,1,LAURIE,LAURIE,4,0.659,0,0.659,2.69637188209,165.152,261.15,0.014,75.23,0.404,213.203,167.359,142.098,133.728,71.831,83.813
A39XIZ5W9648UH,11,ItemBonnie,YesControl,Kick,ISBONNIEKICKINGLAURIE,yes,ListC,VersionC,nonrhyming,1,sp,sp,0,0.539,0,0.539,3.35487528345,138.233,220.26,0.176,87.42,0.046,87.704,216.322,--undefined--,124.452,50.396,61.632
A39XIZ5W9648UH,12,ItemDory,YesControl,Poke,ISDORYPOKINGDONNY,yes,ListC,VersionC,nonrhyming,1,sp,sp,1,0.619,0,0.619,0.0124716553288,125.548,126.93,0.148,121.87,0.138,125.548,--undefined--,--undefined--,--undefined--,42.978,56.705
A39XIZ5W9648UH,12,ItemDory,YesControl,Poke,ISDORYPOKINGDONNY,yes,ListC,VersionC,nonrhyming,1,YES,YES,3,0.609,0,0.609,0.631065759637,186.480,253.62,0.070,144.04,0.289,214.083,170.723,152.128,--undefined--,69.453,83.878
A39XIZ5W9648UH,12,ItemDory,YesControl,Poke,ISDORYPOKINGDONNY,yes,ListC,VersionC,nonrhyming,1,sp,sp,1,0.349,0,0.349,1.23968253968,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,38.750,61.532
A39XIZ5W9648UH,12,ItemDory,YesControl,Poke,ISDORYPOKINGDONNY,yes,ListC,VersionC,nonrhyming,1,DORY,DORY,4,0.529,0,0.529,1.58888888889,234.292,270.29,0.452,194.47,0.075,215.703,214.180,251.715,265.396,75.126,85.444
A39XIZ5W9648UH,12,ItemDory,YesControl,Poke,ISDORYPOKINGDONNY,yes,ListC,VersionC,nonrhyming,1,IS,IS,2,0.130,0,0.130,2.11768707483,193.563,200.02,0.035,189.51,0.088,197.486,196.599,190.056,189.797,74.750,80.537
A39XIZ5W9648UH,12,ItemDory,YesControl,Poke,ISDORYPOKINGDONNY,yes,ListC,VersionC,nonrhyming,1,sp,sp,1,0.150,0,0.150,2.24739229025,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,53.637,69.604
A39XIZ5W9648UH,12,ItemDory,YesControl,Poke,ISDORYPOKINGDONNY,yes,ListC,VersionC,nonrhyming,1,POKING,POKING,5,0.379,0,0.379,2.3970521542,219.450,237.07,0.255,204.29,0.109,213.675,209.006,221.528,230.010,72.801,85.214
A39XIZ5W9648UH,12,ItemDory,YesControl,Poke,ISDORYPOKINGDONNY,yes,ListC,VersionC,nonrhyming,1,DONNY,DONNY,4,0.509,0,0.509,2.77619047619,175.416,230.01,0.018,129.63,0.364,224.335,196.030,140.680,146.456,72.761,84.460
A39XIZ5W9648UH,12,ItemDory,YesControl,Poke,ISDORYPOKINGDONNY,yes,ListC,VersionC,nonrhyming,1,sp,sp,0,0.469,0,0.469,3.28503401361,178.749,301.55,0.216,123.85,0.420,169.179,299.551,--undefined--,125.712,43.806,59.649
A39XIZ5W9648UH,13,ItemBonnie,Verb,Kick,ISBONNIELIFTINGLAURIE,no,ListC,VersionC,nonrhyming,1,sp,sp,1,0.429,0,0.429,0.0124716553288,307.481,308.90,0.421,304.25,0.429,--undefined--,--undefined--,--undefined--,307.481,41.269,60.486
A39XIZ5W9648UH,13,ItemBonnie,Verb,Kick,ISBONNIELIFTINGLAURIE,no,ListC,VersionC,nonrhyming,1,NO,NO,2,0.449,0,0.449,0.441496598639,178.897,304.25,0,67.41,0.307,222.539,198.307,133.875,156.525,75.336,85.453
A39XIZ5W9648UH,13,ItemBonnie,Verb,Kick,ISBONNIELIFTINGLAURIE,no,ListC,VersionC,nonrhyming,1,sp,sp,1,0.519,0,0.519,0.890476190476,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,35.998,48.079
A39XIZ5W9648UH,13,ItemBonnie,Verb,Kick,ISBONNIELIFTINGLAURIE,no,ListC,VersionC,nonrhyming,1,BONNIE,BONNIE,4,0.579,0,0.579,1.40929705215,240.023,288.04,0.544,193.97,0.114,209.752,214.018,254.790,273.290,74.705,84.487
A39XIZ5W9648UH,13,ItemBonnie,Verb,Kick,ISBONNIELIFTINGLAURIE,no,ListC,VersionC,nonrhyming,1,IS,IS,2,0.140,0,0.140,1.98798185941,216.886,295.98,0.021,186.99,0.106,268.923,198.661,188.171,186.993,69.057,77.796
A39XIZ5W9648UH,13,ItemBonnie,Verb,Kick,ISBONNIELIFTINGLAURIE,no,ListC,VersionC,nonrhyming,1,sp,sp,1,0.090,0,0.090,2.12766439909,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,58.605,69.221
A39XIZ5W9648UH,13,ItemBonnie,Verb,Kick,ISBONNIELIFTINGLAURIE,no,ListC,VersionC,nonrhyming,1,KICKING,KICKING,5,0.379,0,0.379,2.21746031746,279.583,345.95,0.116,188.23,0.379,--undefined--,333.573,316.749,213.481,66.304,79.924
A39XIZ5W9648UH,13,ItemBonnie,Verb,Kick,ISBONNIELIFTINGLAURIE,no,ListC,VersionC,nonrhyming,1,LAURIE,LAURIE,4,0.718,0,0.718,2.59659863946,149.939,223.65,0.563,79.56,0.142,157.096,92.015,82.496,210.648,66.182,73.930
A39XIZ5W9648UH,13,ItemBonnie,Verb,Kick,ISBONNIELIFTINGLAURIE,no,ListC,VersionC,nonrhyming,1,sp,sp,0,0.629,0,0.629,3.31496598639,124.351,124.35,0.609,124.35,0.609,--undefined--,--undefined--,--undefined--,124.351,36.906,60.312
A39XIZ5W9648UH,14,ItemBilly,YesControl,Lift,ISBILLYKISSINGANDY,yes,ListC,VersionC,nonrhyming,1,sp,sp,1,0.419,0,0.419,0.0124716553288,251.524,316.04,0.220,119.70,0.110,--undefined--,245.553,309.416,228.610,47.720,70.863
A39XIZ5W9648UH,14,ItemBilly,YesControl,Lift,ISBILLYKISSINGANDY,yes,ListC,VersionC,nonrhyming,1,YES,YES,3,0.479,0,0.479,0.431519274376,187.657,220.16,0,154.43,0.147,194.994,177.523,--undefined--,--undefined--,70.850,81.911
A39XIZ5W9648UH,14,ItemBilly,YesControl,Lift,ISBILLYKISSINGANDY,yes,ListC,VersionC,nonrhyming,1,sp,sp,1,0.309,0,0.309,0.910430839002,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,41.529,62.029
A39XIZ5W9648UH,14,ItemBilly,YesControl,Lift,ISBILLYKISSINGANDY,yes,ListC,VersionC,nonrhyming,1,BILLY,BILLY,4,0.449,0,0.449,1.21972789116,261.967,335.95,0.433,212.32,0.101,224.069,233.638,284.937,295.545,76.314,85.115
A39XIZ5W9648UH,14,ItemBilly,YesControl,Lift,ISBILLYKISSINGANDY,yes,ListC,VersionC,nonrhyming,1,IS,IS,2,0.130,0,0.130,1.66870748299,193.321,196.51,0.083,190.61,0.110,--undefined--,191.039,194.590,192.447,71.229,78.530
A39XIZ5W9648UH,14,ItemBilly,YesControl,Lift,ISBILLYKISSINGANDY,yes,ListC,VersionC,nonrhyming,1,KISSING,KISSING,5,0.688,0,0.688,1.79841269841,265.238,287.24,0.411,194.59,0,194.606,258.367,275.141,266.246,69.891,80.741
A39XIZ5W9648UH,14,ItemBilly,YesControl,Lift,ISBILLYKISSINGANDY,yes,ListC,VersionC,nonrhyming,1,ANDY,ANDY,4,0.439,0,0.439,2.48684807256,149.457,192.61,0.027,67.81,0.361,185.808,170.145,155.966,91.955,66.476,75.968
A39XIZ5W9648UH,14,ItemBilly,YesControl,Lift,ISBILLYKISSINGANDY,yes,ListC,VersionC,nonrhyming,1,sp,sp,0,0.639,0,0.639,2.92585034014,110.254,125.56,0.037,79.53,0,108.215,--undefined--,--undefined--,116.795,38.233,61.328
A39XIZ5W9648UH,15,ItemSandy,YesControl,Pull,ISSANDYPULLINGTORI,yes,ListC,VersionC,nonrhyming,1,sp,sp,1,0.589,0,0.589,0.0124716553288,263.950,314.43,0.250,124.09,0.020,124.248,310.517,--undefined--,--undefined--,44.115,60.768
A39XIZ5W9648UH,15,ItemSandy,YesControl,Pull,ISSANDYPULLINGTORI,yes,ListC,VersionC,nonrhyming,1,YES,YES,3,0.639,0,0.639,0.601133786848,205.404,301.00,0.032,152.26,0.362,230.622,191.989,153.994,--undefined--,69.586,85.568
A39XIZ5W9648UH,15,ItemSandy,YesControl,Pull,ISSANDYPULLINGTORI,yes,ListC,VersionC,nonrhyming,1,sp,sp,1,0.549,0,0.549,1.23968253968,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,35.923,51.655
A39XIZ5W9648UH,15,ItemSandy,YesControl,Pull,ISSANDYPULLINGTORI,yes,ListC,VersionC,nonrhyming,1,SANDY,SANDY,5,0.559,0,0.559,1.78843537415,283.702,302.04,0.366,265.40,0.176,280.139,270.303,288.901,295.081,76.627,82.548
A39XIZ5W9648UH,15,ItemSandy,YesControl,Pull,ISSANDYPULLINGTORI,yes,ListC,VersionC,nonrhyming,1,IS,IS,2,0.150,0,0.150,2.34716553288,193.311,195.71,0.070,190.32,0.099,193.690,194.261,192.336,193.102,71.407,79.503
A39XIZ5W9648UH,15,ItemSandy,YesControl,Pull,ISSANDYPULLINGTORI,yes,ListC,VersionC,nonrhyming,1,sp,sp,1,0.120,0,0.120,2.49682539683,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,56.753,71.283
A39XIZ5W9648UH,15,ItemSandy,YesControl,Pull,ISSANDYPULLINGTORI,yes,ListC,VersionC,nonrhyming,1,PULLING,PULLING,5,0.469,0,0.469,2.61655328798,267.356,307.94,0.074,256.20,0.446,300.599,264.170,263.853,263.807,74.228,82.973
A39XIZ5W9648UH,15,ItemSandy,YesControl,Pull,ISSANDYPULLINGTORI,yes,ListC,VersionC,nonrhyming,1,TORI,TORI,4,0.509,0,0.509,3.08548752834,197.555,268.34,0.017,76.93,0.182,235.268,168.564,210.976,212.426,69.073,78.985
A39XIZ5W9648UH,15,ItemSandy,YesControl,Pull,ISSANDYPULLINGTORI,yes,ListC,VersionC,nonrhyming,1,sp,sp,0,0.768,0,0.768,3.59433106576,203.684,308.40,0.138,123.16,0.731,307.554,--undefined--,--undefined--,125.781,37.792,60.553
A39XIZ5W9648UH,17,ItemDory,Agent,Poke,ISCOREYPOKINGDONNY,no,ListC,VersionC,nonrhyming,1,sp,sp,1,0.329,0,0.329,0.0124716553288,237.640,237.64,0.329,237.64,0.329,--undefined--,--undefined--,--undefined--,237.640,37.694,56.138
A39XIZ5W9648UH,17,ItemDory,Agent,Poke,ISCOREYPOKINGDONNY,no,ListC,VersionC,nonrhyming,1,NO,NO,2,0.429,0,0.429,0.341723356009,185.740,237.64,0.003,75.04,0.333,218.748,194.698,138.207,170.931,72.295,81.967
A39XIZ5W9648UH,17,ItemDory,Agent,Poke,ISCOREYPOKINGDONNY,no,ListC,VersionC,nonrhyming,1,sp,sp,1,0.379,0,0.379,0.77074829932,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,42.687,61.948
A39XIZ5W9648UH,17,ItemDory,Agent,Poke,ISCOREYPOKINGDONNY,no,ListC,VersionC,nonrhyming,1,DORY,DORY,4,0.678,0,0.678,1.14988662132,236.008,319.02,0.051,82.51,0.575,245.436,281.131,231.862,137.058,70.080,87.346
A39XIZ5W9648UH,17,ItemDory,Agent,Poke,ISCOREYPOKINGDONNY,no,ListC,VersionC,nonrhyming,1,IS,IS,2,0.140,0,0.140,1.8283446712,88.220,89.72,0.066,86.93,0.096,--undefined--,89.640,87.823,--undefined--,63.683,69.957
A39XIZ5W9648UH,17,ItemDory,Agent,Poke,ISCOREYPOKINGDONNY,no,ListC,VersionC,nonrhyming,1,sp,sp,1,0.110,0,0.110,1.96802721088,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,49.900,66.701
A39XIZ5W9648UH,17,ItemDory,Agent,Poke,ISCOREYPOKINGDONNY,no,ListC,VersionC,nonrhyming,1,POKING,POKING,5,0.429,0,0.429,2.07777777778,171.720,212.76,0.067,154.79,0.317,199.106,170.603,155.237,162.513,57.519,72.186
A39XIZ5W9648UH,17,ItemDory,Agent,Poke,ISCOREYPOKINGDONNY,no,ListC,VersionC,nonrhyming,1,DONNY,DONNY,4,0.509,0,0.509,2.50680272109,154.205,172.48,0.438,147.29,0.283,158.605,149.381,150.524,162.781,58.129,68.089
A39XIZ5W9648UH,17,ItemDory,Agent,Poke,ISCOREYPOKINGDONNY,no,ListC,VersionC,nonrhyming,1,sp,sp,0,1.297,0,1.297,3.0156462585,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,35.945,58.658
A39XIZ5W9648UH,20,ItemBonnie,Agent,Kick,ISRONNIEKICKINGLAURIE,no,ListC,VersionC,nonrhyming,1,sp,sp,1,0.349,0,0.349,0.0124716553288,297.447,300.16,0.073,293.51,0.058,297.447,--undefined--,--undefined--,--undefined--,60.618,70.020
A39XIZ5W9648UH,20,ItemBonnie,Agent,Kick,ISRONNIEKICKINGLAURIE,no,ListC,VersionC,nonrhyming,1,NO,NO,2,0.399,0,0.399,0.361678004535,191.261,242.07,0.008,122.92,0.333,229.825,205.186,163.064,139.369,80.843,89.216
A39XIZ5W9648UH,20,ItemBonnie,Agent,Kick,ISRONNIEKICKINGLAURIE,no,ListC,VersionC,nonrhyming,1,sp,sp,1,0.449,0,0.449,0.760770975057,313.060,316.63,0.009,309.49,0.019,313.060,--undefined--,--undefined--,--undefined--,43.838,67.158
A39XIZ5W9648UH,20,ItemBonnie,Agent,Kick,ISRONNIEKICKINGLAURIE,no,ListC,VersionC,nonrhyming,1,BONNIE,BONNIE,4,0.778,0,0.778,1.20975056689,229.116,325.56,0.358,81.43,0.595,220.214,284.242,217.306,175.891,73.831,85.959
A39XIZ5W9648UH,20,ItemBonnie,Agent,Kick,ISRONNIEKICKINGLAURIE,no,ListC,VersionC,nonrhyming,1,IS,IS,2,0.150,0,0.150,1.98798185941,192.275,200.55,0.065,184.34,0.109,--undefined--,198.395,189.915,186.834,68.411,78.929
A39XIZ5W9648UH,20,ItemBonnie,Agent,Kick,ISRONNIEKICKINGLAURIE,no,ListC,VersionC,nonrhyming,1,sp,sp,1,0.060,0,0.060,2.13764172336,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,71.175,73.205
A39XIZ5W9648UH,20,ItemBonnie,Agent,Kick,ISRONNIEKICKINGLAURIE,no,ListC,VersionC,nonrhyming,1,KICKING,KICKING,5,0.369,0,0.369,2.19750566893,183.330,216.13,0.123,165.50,0.321,--undefined--,197.832,188.056,170.499,64.934,77.481
A39XIZ5W9648UH,20,ItemBonnie,Agent,Kick,ISRONNIEKICKINGLAURIE,no,ListC,VersionC,nonrhyming,1,LAURIE,LAURIE,4,0.619,0,0.619,2.56666666667,186.260,312.28,0.248,82.52,0.208,170.129,199.340,142.261,224.464,69.270,74.414
A39XIZ5W9648UH,20,ItemBonnie,Agent,Kick,ISRONNIEKICKINGLAURIE,no,ListC,VersionC,nonrhyming,1,sp,sp,0,0.848,0,0.848,3.18526077098,218.889,318.12,0.145,87.48,0.485,302.744,--undefined--,169.286,173.393,53.800,64.896
A39XIZ5W9648UH,24,ItemDory,Verb,Kick,ISDORYKICKINGDONNY,no,ListC,VersionC,nonrhyming,1,sp,sp,1,0.319,0,0.319,0.0124716553288,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,45.933,56.384
A39XIZ5W9648UH,24,ItemDory,Verb,Kick,ISDORYKICKINGDONNY,no,ListC,VersionC,nonrhyming,1,NO,NO,2,0.469,0,0.469,0.331746031746,166.983,245.68,0.012,75.28,0.267,224.246,194.435,81.226,179.742,73.044,84.870
A39XIZ5W9648UH,24,ItemDory,Verb,Kick,ISDORYKICKINGDONNY,no,ListC,VersionC,nonrhyming,1,sp,sp,1,0.279,0,0.279,0.800680272109,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,36.159,50.949
